Wikidata_URI15	id	Company	Industry	Country	rating	Sales	Profits	Assets	Rank	DBpedia_URI	label	DBpedia_URI15	YAGO_URI15
	123	EADS	Aerospace & Defense	Netherlands	46	74.5	1.6	115.5	135	http://dbpedia.org/resource/EADS	medium	http://dbpedia.org/resource/EADS	http://yago-knowledge.org/resource/EADS
http://www.wikidata.org/entity/Q1340361	124	State Bank of India	Regional Banks	India	28.1	35.1	3	359.1	136	http://dbpedia.org/resource/State_Bank_of_India	medium	http://dbpedia.org/resource/State_Bank_of_India	http://yago-knowledge.org/resource/State_Bank_of_India
http://www.wikidata.org/entity/Q14289857	125	News Corp	Broadcasting & Cable	United States	70.6	34.3	4	62.7	137	http://dbpedia.org/resource/News_Corp	medium	http://dbpedia.org/resource/News_Corp	
http://www.wikidata.org/entity/Q15805	126	Hutchison Whampoa	Conglomerates	Hong Kong-China	45.1	31.3	3.4	103.7	137	http://dbpedia.org/resource/Hutchison_Whampoa	medium	http://dbpedia.org/resource/Hutchison_Whampoa	http://yago-knowledge.org/resource/Hutchison_Whampoa
http://www.wikidata.org/entity/Q1073540	127	China Telecom	Telecommunications services	China	42	44.9	2.4	87.4	139	http://dbpedia.org/resource/China_Telecom	medium	http://dbpedia.org/resource/China_Telecom	http://yago-knowledge.org/resource/China_Telecom
	128	Capital One Financial	Consumer Financial Services	United States	32.1	23.8	3.5	312.9	140	http://dbpedia.org/resource/Capital_One_Financial	medium	http://dbpedia.org/resource/Capital_One	
	129	Repsol YPF	Oil & Gas Operations	Spain	28.8	77.7	2.7	81.2	141	http://dbpedia.org/resource/Repsol_YPF	medium	http://dbpedia.org/resource/Repsol	http://yago-knowledge.org/resource/Repsol_YPF
http://www.wikidata.org/entity/Q1516410	130	Suncor Energy	Oil & Gas Operations	Canada	47.3	38.8	2.8	76.8	142	http://dbpedia.org/resource/Suncor_Energy	medium	http://dbpedia.org/resource/Suncor_Energy	http://yago-knowledge.org/resource/Suncor_Energy
	131	Industrial Bank	Regional Banks	China	38.2	18.7	4.1	382.3	142	http://dbpedia.org/resource/Industrial_Bank	medium	http://dbpedia.org/resource/Industrial_bank	
	132	PTT PCL	Oil & Gas Operations	Thailand	32.9	89.9	3.4	53.3	144	http://dbpedia.org/resource/PTT_PCL	medium	http://dbpedia.org/resource/PTT_Public_Company_Limited	
	133	ENEL	Electric Utilities	Italy	32.2	111.9	1.1	226.3	145	http://dbpedia.org/resource/ENEL	medium	http://dbpedia.org/resource/Enel	
http://www.wikidata.org/entity/Q230479	134	Target	Discount Stores	United States	43.1	73.3	3	48.2	147	http://dbpedia.org/resource/Target	medium	http://dbpedia.org/resource/Target	
	135	Softbank	Telecommunications services	Japan	47.2	38.7	3.8	58.3	148	http://dbpedia.org/resource/Softbank	medium	http://dbpedia.org/resource/SoftBank	
http://www.wikidata.org/entity/Q731938	136	AstraZeneca	Pharmaceuticals	United Kingdom	58	28.6	6.4	52.4	149	http://dbpedia.org/resource/AstraZeneca	medium	http://dbpedia.org/resource/AstraZeneca	http://yago-knowledge.org/resource/AstraZeneca
http://www.wikidata.org/entity/Q2013357	137	Occidental Petroleum	Oil & Gas Operations	United States	67.4	24.3	4.6	64.2	151	http://dbpedia.org/resource/Occidental_Petroleum	medium	http://dbpedia.org/resource/Occidental_Petroleum	http://yago-knowledge.org/resource/Occidental_Petroleum
http://www.wikidata.org/entity/Q1852556	138	Philip Morris International	Tobacco	United States	150.6	31.4	8.8	37.7	152	http://dbpedia.org/resource/Philip_Morris_International	high	http://dbpedia.org/resource/Philip_Morris_International	http://yago-knowledge.org/resource/Philip_Morris_International
http://www.wikidata.org/entity/Q191715	139	Time Warner	Broadcasting & Cable	United States	53	28.7	3	68.3	153	http://dbpedia.org/resource/Time_Warner	medium	http://dbpedia.org/resource/Time_Warner	http://yago-knowledge.org/resource/Time_Warner
	140	UniCredit Group	Major Banks	Italy	29	54.2	1.1	1221.9	154	http://dbpedia.org/resource/UniCredit_Group	medium	http://dbpedia.org/resource/UniCredit	
http://www.wikidata.org/entity/Q1652574	141	Manulife Financial	Life & Health Insurance	Canada	27.8	37.3	1.6	488.2	156	http://dbpedia.org/resource/Manulife_Financial	medium	http://dbpedia.org/resource/Manulife_Financial	http://yago-knowledge.org/resource/Manulife_Financial
	142	Glencore International	Diversified Metals & Mining	Switzerland	41.7	214.4	1	105.5	157	http://dbpedia.org/resource/Glencore_International	medium	http://dbpedia.org/resource/Glencore	
	143	ABB	Conglomerates	Switzerland	53.4	40.1	2.8	48.8	158	http://dbpedia.org/resource/ABB	medium	http://dbpedia.org/resource/ABB_Group	
	144	TNK-BP Holding	Oil & Gas Operations	Russia	33	43.3	7.6	43.3	159	http://dbpedia.org/resource/TNK-BP_Holding	medium	http://dbpedia.org/resource/TNK-BP	
http://www.wikidata.org/entity/Q856411	145	British American Tobacco	Tobacco	United Kingdom	102	24.1	6.1	44.2	159	http://dbpedia.org/resource/British_American_Tobacco	high	http://dbpedia.org/resource/British_American_Tobacco	http://yago-knowledge.org/resource/British_American_Tobacco
	146	Canadian Imperial Bank	Major Banks	Canada	32.3	17.1	3.3	393.2	161	http://dbpedia.org/resource/Canadian_Imperial_Bank	medium	http://dbpedia.org/resource/Canadian_Imperial_Bank_of_Commerce	
http://www.wikidata.org/entity/Q357706	147	Vinci	Construction Services	France	25.4	51.7	2.5	80.9	162	http://dbpedia.org/resource/Vinci	medium	http://dbpedia.org/resource/Vinci	
http://www.wikidata.org/entity/Q795933	148	BG Group	Oil & Gas Operations	United Kingdom	60.6	19.3	4.6	64.4	163	http://dbpedia.org/resource/BG_Group	medium	http://dbpedia.org/resource/BG_Group	http://yago-knowledge.org/resource/BG_Group
http://www.wikidata.org/entity/Q544847	149	Qualcomm	Semiconductors	United States	111.6	20.5	6.6	44.8	164	http://dbpedia.org/resource/Qualcomm	high	http://dbpedia.org/resource/Qualcomm	http://yago-knowledge.org/resource/Qualcomm
http://www.wikidata.org/entity/Q38928	150	PNC Financial Services	Regional Banks	United States	35.3	16.6	3	305.1	165	http://dbpedia.org/resource/PNC_Financial_Services	medium	http://dbpedia.org/resource/PNC_Financial_Services	http://yago-knowledge.org/resource/PNC_Financial_Services
http://www.wikidata.org/entity/Q910401	151	SAIC Motor	Auto & Truck Manufacturers	China	26.7	75	3.3	48.1	167	http://dbpedia.org/resource/SAIC_Motor	medium	http://dbpedia.org/resource/SAIC_Motor	http://yago-knowledge.org/resource/SAIC_Motor
http://www.wikidata.org/entity/Q908144	152	Wesfarmers	Food Retail	Australia	51.9	59	2.2	42.9	168	http://dbpedia.org/resource/Wesfarmers	medium	http://dbpedia.org/resource/Wesfarmers	http://yago-knowledge.org/resource/Wesfarmers
	153	France Telecom	Telecommunications services	France	29.2	57.4	1.5	113.9	169	http://dbpedia.org/resource/France_Telecom	medium	http://dbpedia.org/resource/Orange_S.A.	
http://www.wikidata.org/entity/Q768231	154	Express Scripts	Healthcare Services	United States	48.9	93.9	1.3	58.1	170	http://dbpedia.org/resource/Express_Scripts	medium	http://dbpedia.org/resource/Express_Scripts	http://yago-knowledge.org/resource/Express_Scripts
http://www.wikidata.org/entity/Q717093	155	Itochu	Trading Companies	Japan	20.2	51.6	3.6	78.1	172	http://dbpedia.org/resource/Itochu	medium	http://dbpedia.org/resource/Itochu	http://yago-knowledge.org/resource/Itochu
http://www.wikidata.org/entity/Q6686	156	Renault	Auto & Truck Manufacturers	France	20.3	54.4	2.3	98.9	175	http://dbpedia.org/resource/Renault	medium	http://dbpedia.org/resource/Renault	http://yago-knowledge.org/resource/Renault
	157	Honeywell International	Conglomerates	United States	57.6	37.7	2.9	41.9	175	http://dbpedia.org/resource/Honeywell_International	medium	http://dbpedia.org/resource/Honeywell	
http://www.wikidata.org/entity/Q1967261	158	National Grid	Natural Gas Utilities	United Kingdom	40.7	21.7	3.3	75.6	179	http://dbpedia.org/resource/National_Grid	medium	http://dbpedia.org/resource/National_Grid	
http://www.wikidata.org/entity/Q38076	159	McDonald's	Restaurants	United States	99.9	27.6	5.5	35.4	180	http://dbpedia.org/resource/McDonald's	high	http://dbpedia.org/resource/McDonald's	http://yago-knowledge.org/resource/McDonald's
http://www.wikidata.org/entity/Q1123301	160	Canon	Business Products & Supplies	Japan	41.9	40.1	2.6	45.7	181	http://dbpedia.org/resource/Canon	medium	http://dbpedia.org/resource/Canon	
http://www.wikidata.org/entity/Q2645636	161	Allstate	Diversified Insurance	United States	22.9	33.3	2.3	126.9	183	http://dbpedia.org/resource/Allstate	medium	http://dbpedia.org/resource/Allstate	http://yago-knowledge.org/resource/Allstate
	162	Posco	Iron & Steel	South Korea	22.9	56.5	2.2	74.5	184	http://dbpedia.org/resource/Posco	medium	http://dbpedia.org/resource/POSCO	
http://www.wikidata.org/entity/Q1683452	163	Jardine Matheson	Conglomerates	Hong Kong-China	43.3	39.6	1.7	63.5	185	http://dbpedia.org/resource/Jardine_Matheson	medium	http://dbpedia.org/resource/Jardine_Matheson	
http://www.wikidata.org/entity/Q26311	164	Aflac	Life & Health Insurance	United States	23.9	25.4	2.9	131.1	186	http://dbpedia.org/resource/Aflac	medium	http://dbpedia.org/resource/Aflac	http://yago-knowledge.org/resource/Aflac
http://www.wikidata.org/entity/Q680776	165	Surgutneftegas	Oil & Gas Operations	Russia	33.7	23.4	7.2	51.4	187	http://dbpedia.org/resource/Surgutneftegas	medium	http://dbpedia.org/resource/Surgutneftegas	http://yago-knowledge.org/resource/Surgutneftegas
http://www.wikidata.org/entity/Q4995	166	SABMiller	Beverages	United Kingdom	84.1	16.7	4.3	55	188	http://dbpedia.org/resource/SABMiller	medium	http://dbpedia.org/resource/SABMiller	http://yago-knowledge.org/resource/SABMiller
	167	Union Pacific	Railroads	United States	66.5	20.9	3.9	47.2	189	http://dbpedia.org/resource/Union_Pacific	medium	http://dbpedia.org/resource/Union_Pacific_Railroad	
http://www.wikidata.org/entity/Q157645	168	Deutsche Post	Air Courier	Germany	29.4	73.2	2.2	45	190	http://dbpedia.org/resource/Deutsche_Post	medium	http://dbpedia.org/resource/Deutsche_Post	http://yago-knowledge.org/resource/Deutsche_Post
http://www.wikidata.org/entity/Q898568	169	Japan Tobacco	Tobacco	Japan	61.6	24.6	3.9	43	191	http://dbpedia.org/resource/Japan_Tobacco	medium	http://dbpedia.org/resource/Japan_Tobacco	http://yago-knowledge.org/resource/Japan_Tobacco
http://www.wikidata.org/entity/Q470517	170	Amgen	Biotechs	United States	68.7	17.3	4.3	54.3	192	http://dbpedia.org/resource/Amgen	medium	http://dbpedia.org/resource/Amgen	http://yago-knowledge.org/resource/Amgen
http://www.wikidata.org/entity/Q159433	171	3M	Conglomerates	United States	73.4	29.9	4.4	33.9	193	http://dbpedia.org/resource/3M	medium	http://dbpedia.org/resource/3M	
	172	Dow Chemical	Diversified Chemicals	United States	40.7	56.8	1.2	69.6	193	http://dbpedia.org/resource/Dow_Chemical	medium	http://dbpedia.org/resource/Dow_Chemical_Company	
	173	Bank of New York Mellon	Major Banks	United States	33.5	15.1	2.4	359	195	http://dbpedia.org/resource/Bank_of_New_York_Mellon	medium	http://dbpedia.org/resource/The_Bank_of_New_York_Mellon	
http://www.wikidata.org/entity/Q159694	174	Christian Dior	Apparel/Accessories	France	32	38.6	1.8	69.9	196	http://dbpedia.org/resource/Christian_Dior	medium	http://dbpedia.org/resource/Christian_Dior	http://yago-knowledge.org/resource/Christian_Dior
http://www.wikidata.org/entity/Q1283291	175	Valero Energy	Oil & Gas Operations	United States	24.4	139.2	2.1	44.5	197	http://dbpedia.org/resource/Valero_Energy	medium	http://dbpedia.org/resource/Valero_Energy	
http://www.wikidata.org/entity/Q1264404	176	Duke Energy	Electric Utilities	United States	49.3	19.6	1.8	113.9	198	http://dbpedia.org/resource/Duke_Energy	medium	http://dbpedia.org/resource/Duke_Energy	http://yago-knowledge.org/resource/Duke_Energy
http://www.wikidata.org/entity/Q971946	177	KDDI	Telecommunications services	Japan	29.1	43.2	2.9	47.4	199	http://dbpedia.org/resource/KDDI	medium	http://dbpedia.org/resource/KDDI	http://yago-knowledge.org/resource/KDDI
http://www.wikidata.org/entity/Q721162	178	Telstra	Telecommunications services	Australia	58.4	25.8	3.5	40.5	200	http://dbpedia.org/resource/Telstra	medium	http://dbpedia.org/resource/Telstra	http://yago-knowledge.org/resource/Telstra
	179	WellPoint	Managed Health Care	United States	19.8	61.7	2.7	59	201	http://dbpedia.org/resource/WellPoint	medium	http://dbpedia.org/resource/Anthem_Inc.	
http://www.wikidata.org/entity/Q689443	180	Xstrata	Diversified Metals & Mining	Switzerland	52.1	32.3	1.2	83.1	202	http://dbpedia.org/resource/Xstrata	medium	http://dbpedia.org/resource/Xstrata	http://yago-knowledge.org/resource/Xstrata
http://www.wikidata.org/entity/Q7961882	181	Walgreen	Drug Retail	United States	40.2	70.8	2.1	35.6	203	http://dbpedia.org/resource/Walgreen	medium	http://dbpedia.org/resource/Walgreen	http://yago-knowledge.org/resource/Walgreen
http://www.wikidata.org/entity/Q49053	182	Schneider Electric	Electrical Equipment	France	42.2	31.6	2.4	45.4	204	http://dbpedia.org/resource/Schneider_Electric	medium	http://dbpedia.org/resource/Schneider_Electric	http://yago-knowledge.org/resource/Schneider_Electric
http://www.wikidata.org/entity/Q30873	183	Dell	Computer Hardware	United States	25	56.9	2.4	47.5	205	http://dbpedia.org/resource/Dell	medium	http://dbpedia.org/resource/Dell	
http://www.wikidata.org/entity/Q5099919	184	China State Construction	Construction Services	China	16.9	76.7	2.2	79.9	206	http://dbpedia.org/resource/China_State_Construction	medium	http://dbpedia.org/resource/China_State_Construction	
http://www.wikidata.org/entity/Q291171	185	Aegon	Diversified Insurance	Netherlands	12.7	55.2	2	483.2	207	http://dbpedia.org/resource/Aegon	medium	http://dbpedia.org/resource/Aegon	http://yago-knowledge.org/resource/Aegon
	186	Legal & General Group	Life & Health Insurance	United Kingdom	15.5	56.9	1.3	562.9	208	http://dbpedia.org/resource/Legal_&_General_Group	medium	http://dbpedia.org/resource/Legal_&_General	
http://www.wikidata.org/entity/Q7240	187	Lockheed Martin	Aerospace & Defense	United States	29.9	47.2	2.7	38.7	209	http://dbpedia.org/resource/Lockheed_Martin	medium	http://dbpedia.org/resource/Lockheed_Martin	http://yago-knowledge.org/resource/Lockheed_Martin
	188	Volvo Group	Heavy Equipment	Sweden	31.9	46.7	1.7	50.4	210	http://dbpedia.org/resource/Volvo_Group	medium	http://dbpedia.org/resource/Volvo	
	189	Costco Wholesale	Discount Stores	United States	44.2	103.1	2	29.1	211	http://dbpedia.org/resource/Costco_Wholesale	medium	http://dbpedia.org/resource/Costco	
http://www.wikidata.org/entity/Q224956	190	SAP	Software & Programming	Germany	103.9	20.9	3.6	35.5	211	http://dbpedia.org/resource/SAP	high	http://dbpedia.org/resource/SAP	
	191	ACE	Diversified Insurance	Switzerland	29.9	17.9	2.7	92.5	213	http://dbpedia.org/resource/ACE	medium	http://dbpedia.org/resource/Ace_(disambiguation)	
http://www.wikidata.org/entity/Q128577	192	JX Holdings	Oil & Gas Operations	Japan	14.4	129.5	2.1	80.7	214	http://dbpedia.org/resource/JX_Holdings	medium	http://dbpedia.org/resource/JX_Holdings	http://yago-knowledge.org/resource/JX_Holdings
http://www.wikidata.org/entity/Q217599	193	Carrefour	Food Retail	France	19.8	101.3	1.6	59.4	216	http://dbpedia.org/resource/Carrefour	medium	http://dbpedia.org/resource/Carrefour	
http://www.wikidata.org/entity/Q1068485	194	China Unicom	Telecommunications services	Hong Kong-China	32.4	39.5	1.1	82.8	217	http://dbpedia.org/resource/China_Unicom	medium	http://dbpedia.org/resource/China_Unicom	http://yago-knowledge.org/resource/China_Unicom
http://www.wikidata.org/entity/Q40076	195	DNB	Regional Banks	Norway	26.5	14.4	2.5	406.8	219	http://dbpedia.org/resource/DNB	medium	http://dbpedia.org/resource/DNB	
	196	East Japan Railway	Railroads	Japan	32.5	30.6	1.3	82.9	220	http://dbpedia.org/resource/East_Japan_Railway	medium	http://dbpedia.org/resource/East_Japan_Railway_Company	
	197	Seven & I Holdings	Food Retail	Japan	27.4	58.9	1.6	47.6	221	http://dbpedia.org/resource/Seven_&_I_Holdings	medium	http://dbpedia.org/resource/Seven_&_I_Holdings_Co.	
http://www.wikidata.org/entity/Q593786	198	BT Group	Telecommunications services	United Kingdom	32.5	30.9	3.2	37.3	221	http://dbpedia.org/resource/BT_Group	medium	http://dbpedia.org/resource/BT_Group	http://yago-knowledge.org/resource/BT_Group
http://www.wikidata.org/entity/Q289704	199	Old Mutual	Investment Services	United Kingdom	15.5	32.2	1.9	230.4	224	http://dbpedia.org/resource/Old_Mutual	medium	http://dbpedia.org/resource/Old_Mutual	http://yago-knowledge.org/resource/Old_Mutual
http://www.wikidata.org/entity/Q458363	200	Marathon Petroleum	Oil & Gas Operations	United States	29.1	76.5	3.4	27.2	224	http://dbpedia.org/resource/Marathon_Petroleum	medium	http://dbpedia.org/resource/Marathon_Petroleum	http://yago-knowledge.org/resource/Marathon_Petroleum
	201	People's Insurance Company	Property & Casualty Insurance	China	24.4	41.3	1.1	110.5	226	http://dbpedia.org/resource/People's_Insurance_Company	medium	http://dbpedia.org/resource/People's_Insurance_Company_of_China	
	202	Taiwan Semiconductor	Semiconductors	Taiwan	89.9	17.4	5.7	32.7	227	http://dbpedia.org/resource/Taiwan_Semiconductor	medium	http://dbpedia.org/resource/TSMC	
http://www.wikidata.org/entity/Q297113	203	EMC	Computer Storage Devices	United States	53.3	21.7	2.7	38.1	228	http://dbpedia.org/resource/EMC	medium	http://dbpedia.org/resource/EMC	
	204	Danone	Food Processing	France	43.3	27.5	2.2	38	230	http://dbpedia.org/resource/Danone	medium	http://dbpedia.org/resource/Groupe_Danone	
	205	Standard Bank Group	Major Banks	South Africa	19.9	21	1.9	182	231	http://dbpedia.org/resource/Standard_Bank_Group	medium	http://dbpedia.org/resource/Standard_Bank	
	206	Altria Group	Tobacco	United States	67.7	17.5	4.2	35.3	232	http://dbpedia.org/resource/Altria_Group	medium	http://dbpedia.org/resource/Altria	
	207	VTB Bank	Regional Banks	Russia	18.9	16.1	2.8	210	233	http://dbpedia.org/resource/VTB_Bank	medium	http://dbpedia.org/resource/VTB	
http://www.wikidata.org/entity/Q229138	208	Continental	Auto & Truck Parts	Germany	25.3	43.2	2.5	35.2	235	http://dbpedia.org/resource/Continental	medium	http://dbpedia.org/resource/Continental	
http://www.wikidata.org/entity/Q224147	209	Hess	Oil & Gas Operations	United States	24.8	37.7	2	43.4	236	http://dbpedia.org/resource/Hess	medium	http://dbpedia.org/resource/Hess	
http://www.wikidata.org/entity/Q632694	210	Archer Daniels Midland	Food Processing	United States	21.7	90.6	1.4	45.1	237	http://dbpedia.org/resource/Archer_Daniels_Midland	medium	http://dbpedia.org/resource/Archer_Daniels_Midland	http://yago-knowledge.org/resource/Archer_Daniels_Midland
http://www.wikidata.org/entity/Q16876705	211	McKesson	Pharmaceuticals	United States	25.7	123.5	1.6	33.4	238	http://dbpedia.org/resource/McKesson	medium	http://dbpedia.org/resource/McKesson	
